ServiceDetailsID,ServiceID,Description,IGSTRate,IGSTAmount,HSNCode,QNTY,SparePart,Unit,DiscountRate,DiscountAmount,SalePrice,Amount,TaxableAmount,TotalAmount
"19967","4365","Oil","0.00","0.00","0","200.00","","Ml","0.00","0.00","","0.00","0.00","140.00"
"19968","4365","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"19969","4349","Lift Pump Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","5300.00"
"19970","3929","Automatic Kit","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","28700.00"
"19971","4192","Petrol","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19972","4332","A/c Gas","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19973","4353","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19974","4345","Caliper Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19975","4345","Brake Fluid","0.00","0.00","0","500.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19977","4366","Starter Brush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","600.00"
"19978","4180","Stabiliser Link","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","1128.00"
"19980","4362","Engine Oil ( 15w40 )","0.00","0.00","0","5.50","","Ltr","0.00","0.00","","0.00","0.00","2640.00"
"19981","4362","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","245.00"
"19982","4362","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5366.00"
"19983","4362","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19984","4358","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","385.00"
"19985","4180","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","375.00"
"19986","4097","M Seal","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","30.00"
"19987","4346","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19988","4117","Gear Oil","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","435.00"
"19989","4276","Alternator Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","850.00"
"19990","4358","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19991","4358","Customer Given","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","26.00"
"19992","4261","Head Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","7600.00"
"19993","4353","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19994","4353","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4500.00"
"19995","4345","Engine Oil","0.00","0.00","0","4.00","","Ltr","0.00","0.00","","0.00","0.00","1920.00"
"19996","4368","Engine Oil","0.00","0.00","0","7.00","","Ltr","0.00","0.00","","0.00","0.00","3360.00"
"19997","4368","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","233.00"
"19998","4368","Air Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","884.00"
"19999","4368","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","410.00"
"20000","4368","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"20001","4180","Drum Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"20002","4180","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"20003","4180","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20004","4180","Engine Mount Lh","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2300.00"
"20005","4345","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","6200.00"
"20006","4369","Hose","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"20007","4369","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1507.00"
"20008","4346","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"20009","4366","Starter Solenoid Switch","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","850.00"
"20010","4366","Diesel For Wash","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"20011","4366","A/c Gas","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"20012","4366","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"20014","4336","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20015","4336","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"20016","4336","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"20017","4336","Old Balance","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","17916.00"
"20018","4362","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","580.00"
"20019","4362","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"20020","4362","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20021","4362","H7 Bulb","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","370.00"
"20022","4328","Dpf Ecm Data & Programing","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","10500.00"
"20023","4328","Petrol","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"20024","4328","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"20025","4328","Water Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"20026","4192","Gear Box  Learing & Programing Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3500.00"
"20027","4345","Reverse Sensor","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"20028","4345","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"20029","4345","Mechanical Observation Next To Check: Brake Adjuster Rear,front Rotter Change","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"20030","1889","Petrol","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20031","4261","Head Gasket","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","4300.00"
"20032","4172","Evaporator","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2950.00"
"20033","4172","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"20034","4172","Oring & Valve Pin","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20035","4370","Winder Fr Rh","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2700.00"
"20036","4370","Motor Gear","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","850.00"
"20037","4181","Courier Charge Gear Box","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"20038","4377","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1210.00"
"20039","4378","Engine Oil","0.00","0.00","0","3.20","","Ltr","0.00","0.00","","0.00","0.00","1536.00"
"20040","4378","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","155.00"
"20041","4378","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"20042","4097","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"20043","4181","Super Sealer Gray","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","90.00"
"20044","4305","Air Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","282.00"
"20046","4377","Denting & Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"20047","4097","Engine Oil","0.00","0.00","0","3.50","","Ltr","0.00","0.00","","0.00","0.00","1680.00"
"20048","4097","Drum Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"20049","4097","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"20050","4097","Coolant","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","400.00"
"20051","4097","Atf Oil","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","417.00"
"20052","4097","Brake Fluid","0.00","0.00","0","500.00","","Ml","0.00","0.00","","0.00","0.00","270.00"
"20053","4097","Remote Battery","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","100.00"
"20054","4316","Silencer Welding","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"20055","4380","Clutch Set Assy (sachs)","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","6065.00"
"20056","4380","Clutch Release Bearing (sachs)","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1231.00"
"20057","4314","Oil Cooler","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2800.00"
"20058","4376","Condenser Welding &a/c Gas","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"20059","4380","Engine Oil {15w40}","0.00","0.00","0","7.00","","Ltr","0.00","0.00","","0.00","0.00","3360.00"
"20060","4380","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","470.00"
"20061","4380","Diesel Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","413.00"
"20062","4380","Brake Pad {trw}","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1452.00"
"20063","4172","Rear Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1850.00"
"20064","4362","Alignment & Tye Rotation","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"20065","4362","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","40.00"
"20066","4362","Wiper Hose & I Clamp","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","30.00"
"20067","4362","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4500.00"
"20068","4362","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"20069","4379","Wheel Bearing Front Lh","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2895.00"
"20070","4379","Wheel Bearing Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20071","4369","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"20072","4370","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"20073","4349","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"20074","4379","Wheel Speed Sensor Rear Rh","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1700.00"
"20075","4305","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"20076","4380","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","962.00"
"20077","4379","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","553.00"
"20078","4381","Oil Leak Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20079","4380","Bolt","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"20080","4382","Bulb","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","30.00"
"20081","4382","Labour Charge/head Light Focus,horn","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","420.00"
"20082","4379","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20083","4379","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"20084","4379","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"20085","4379","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1800.00"
"20086","4380","Starter Bolt Threading Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"20087","4172","Bolt Threading Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20088","4301","Starter One Way Clutch","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1898.00"
"20089","4380","Gear Oil {80/90}","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","870.00"
"20090","4380","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","410.00"
"20091","4380","Coolant","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","800.00"
"20092","4314","Coolant","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","800.00"
"20093","4380","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"20094","2898","Old Ba","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","37211.00"
"20095","4036","Old Balance","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","37351.00"
"20097","4314","Diesel","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"20098","4380","Wiper Blade {bosch}","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","826.00"
"20099","4386","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1800.00"
"20100","4386","Interior Washing","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"20101","4172","Rear Shock {trw}","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","3352.00"
"20102","4172","Drum Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"20103","4380","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20104","4380","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4500.00"
"20105","4390","Clutch Set Of 3","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","38000.00"
"20106","4392","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1800.00"
"20107","4392","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","355.00"
"20108","4392","Interior Washing","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"20109","4172","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4409.00"
"20110","4172","Engine Oil Top Up","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20111","4172","Brake Fluid","0.00","0.00","0","","","Ml","0.00","0.00","","0.00","0.00","135.00"
"20112","4172","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20113","4172","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"20114","4172","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"20115","4172","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"20116","4172","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"20117","4172","A/c Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"20118","4395","Air Filter Clamp Welding","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20119","4388","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"20120","4388","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20121","4388","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"20123","4396","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3277.00"
"20124","4396","Rotter Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"20125","4396","Brake Fluid","0.00","0.00","0","500.00","","Ml","0.00","0.00","","0.00","0.00","270.00"
"20126","4396","Engine Oil Top Up","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","120.00"
"20127","4396","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20128","4396","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"20129","4305","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20130","4305","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"20131","4305","Alignment","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"20132","4301","Solenoid Switch Old","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"20133","4261","Radiator Fan Motor","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","4750.00"
"20134","4396","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"20135","4399","Engine Oil","0.00","0.00","0","2.50","","Ltr","0.00","0.00","","0.00","0.00","1200.00"
"20136","4399","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","107.00"
"20137","4399","Stopper Bush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","100.00"
"20138","4399","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","650.00"
"20139","4399","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"20140","4181","Coolant","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","400.00"
"20141","4181","Brake Fluid","0.00","0.00","0","1.50","","Ltr","0.00","0.00","","0.00","0.00","810.00"
"20143","4181","Gear Box Cooler","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","3500.00"
"20144","4181","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20145","4181","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"20146","4181","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","10000.00"
"20147","4171","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","30.00"
"20148","4171","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1700.00"
"20149","4301","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20150","4301","Scaning","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20151","4301","Starter Service Labour","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"20152","4301","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"20153","4301","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3000.00"
"20154","4192","Motor Transmision Shift Control","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","5295.00"
"20155","4314","Old Balance","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","5482.00"
"20156","4401","Cooling Coil Pipe Welding","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","250.00"
"20157","4401","Gas & Oil","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","1200.00"
"20158","4401","Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","2500.00"
"20159","4401","Old Balance","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","2570.00"
"20161","4401","Spare Parts","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","480.00"
"20162","4402","Spare Parts","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","32555.00"
"20163","4402","Lower Arm Lathe","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","300.00"
"20164","4402","Rear Bush Kit","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","4842.00"
"20165","4402","Rear Rotter Polish","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","600.00"
"20166","4402","Rear Arm Bush Lathe","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","300.00"
"20167","4402","Engine Mount Rear","0.00","0.00","0","1.00","","","0.00","0.00","","0.00","0.00","2200.00"
"20168","4402","Engine Mount Front","0.00","0.00","0","1.00","","","0.00","0.00","","0.00","0.00","2040.00"
"20169","4402","Wheather Strip","0.00","0.00","0","1.00","","","0.00","0.00","","0.00","0.00","1400.00"
"20170","4402","Diesel For Washdiesel For Wash","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","200.00"
"20171","4402","Coolant","0.00","0.00","0","2.00","","","0.00","0.00","","0.00","0.00","800.00"
"20172","4402","Crankase & Alternator  Thread Lathe","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","400.00"
"20173","4402","Brake Fluid , Wd 40 & Cotton Waste","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","320.00"
"20174","4402","Door Latch Rr Lh","0.00","0.00","0","1.00","","","0.00","0.00","","0.00","0.00","2100.00"
"20175","4402","Mirror Indicator Rh","0.00","0.00","0","1.00","","","0.00","0.00","","0.00","0.00","620.00"
"20176","4402","Atf Oil","0.00","0.00","0","1.00","","","0.00","0.00","","0.00","0.00","417.00"
"20177","4402","A/c Gas & Oil","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","1200.00"
"20178","4402","Wiper Hose & I & Y Elbow & Wiper Motor","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","5070.00"
"20179","4402","Blower Fan","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","2800.00"
"20180","4402","Power Steering Pump Old","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","5000.00"
"20181","4402","Alignment","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","650.00"
"20182","4402","Water Service","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","600.00"
"20183","4402","Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","10000.00"
"20184","4398","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","12295.00"
"20185","4398","Lower Arm & Upper Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2800.00"
"20186","4398","Power Steering Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","6500.00"
"20187","1889","Compressor Oring & Oil Seal","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","450.00"
"20188","4405","Throttle Body Packing","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","220.00"
"20189","3929","Petrol","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20190","4276","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"20191","4316","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2800.00"
"20192","4403","Diesel","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"20193","4405","Throttle Body Cleaner","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","135.00"
"20194","4405","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"20195","4387","Clutch Set Assy Set Of 3{sachs}","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","12900.00"
"20196","4387","Stabilizer Link","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","2450.00"
"20197","4305","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","9000.00"
"20198","4261","Valve Stum Seal","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","1850.00"
"20199","4203","Gear Liver Bush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","700.00"
"20200","4261","Engine Oil {5w30}","0.00","0.00","0","4.50","","Ltr","0.00","0.00","","0.00","0.00","2250.00"
"20201","4363","Weatherstrip Rear Door Opening","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","410.00"
"20202","4261","Spark Plug","0.00","0.00","0","4.00","","Nos","0.00","0.00","","0.00","0.00","1375.00"
"20203","4357","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","280.00"
"20204","4406","Radiator Fan Motor","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2700.00"
"20205","4408","Engine Oil","0.00","0.00","0","3.50","","Ltr","0.00","0.00","","0.00","0.00","1680.00"
"20206","4408","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","201.00"
"20207","4408","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","6216.00"
"20208","4363","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20209","4363","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3000.00"
"20210","4265","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3500.00"
"20211","4357","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1720.00"
"20212","4265","2 % Tax","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","452.00"
"20213","4408","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"20214","4408","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20215","4406","A/c Gas Top Up","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"20216","4406","Temparature Sensor","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","700.00"
"20217","4406","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","375.00"
"20218","4406","Fuse","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","50.00"
"20219","4406","Scaning","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"20220","4406","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1800.00"
"20221","4408","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"20222","4408","Mechanical Next: Heater Plug, Tyre Bubbling, Engine Mount","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","0.00"
"20223","4261","Coolant","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","800.00"
"20224","4261","Diesel For Wash","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"20225","4261","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"20226","4261","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","9000.00"
"20227","4393","Fuel Filter","0.00","0.00","0","1.00","","","0.00","0.00","","0.00","0.00","466.00"
"20228","4393","Fuel Pump Service","0.00","0.00","0","1.00","","","0.00","0.00","","0.00","0.00","12500.00"
"20229","4393","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"20230","4410","Engine Oil","0.00","0.00","0","5.00","","Ltr","0.00","0.00","","0.00","0.00","2400.00"
"20231","4410","Oil Filter","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","310.00"
"20232","4410","Belt","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1425.00"
