"ServiceDetailsID","ServiceID","Description","IGSTRate","IGSTAmount","HSNCode","QNTY","SparePart","Unit","DiscountRate","DiscountAmount","SalePrice","Amount","TaxableAmount","TotalAmount"
17357,2952,"Scaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17358,2952,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17359,2954,"Engine Oil",0.00,0.00,0,4.00,,,0.00,0.00,,0.00,0.00,1680.00
17360,2954,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,192.00
17361,2954,"Brake Fluid",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17362,2954,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17363,2955,"Engine Oil",0.00,0.00,0,4.00,,,0.00,0.00,,0.00,0.00,2135.00
17364,2955,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,475.00
17365,2955,"Cabin Filter",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
17366,2955,"Scaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17367,2955,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17368,2956,"A/C Gas",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17369,2956,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,407.00
17370,2957,"Battery",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3100.00
17371,2958,"Rack End",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,422.00
17372,2958,"Balance Rod Bush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,144.00
17373,2958,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2890.00
17374,2958,"Caliper Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17375,2958,"Lower Arm End Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
17376,2958,"Steering Box Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17377,2958,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17378,2958,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
17379,2958,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17380,2959,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,8468.00
17381,2959,"Axle Service",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,6500.00
17382,2959,"Axle Removal Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17383,2959,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17384,2959,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17385,2959,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
17386,2959,"Headlight Bulb",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,260.00
17387,2959,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17388,2959,"Water Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17389,2959,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3000.00
17390,2960,"Engine Oil",0.00,0.00,0,4.00,," L",0.00,0.00,,0.00,0.00,1680.00
17391,2960,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
17392,2960,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17393,2961,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,358.00
17394,2961,"Wire 4Mm",0.00,0.00,0,7.00,," M",0.00,0.00,,0.00,0.00,245.00
17395,2961,"Bolt",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,40.00
17396,2961,"Bosh Clip",0.00,0.00,0,12.00,,,0.00,0.00,,0.00,0.00,60.00
17397,2961,"Round Clip 10",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,20.00
17398,2961,"Fuse 20",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,10.00
17399,2961,"Tag",0.00,0.00,0,8.00,,,0.00,0.00,,0.00,0.00,40.00
17400,2961,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,600.00
17401,2962,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17402,2963,"Evaporator Assy",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,3300.00
17403,2963,"Discharge Hose",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,1300.00
17404,2963,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,19709.00
17405,2963,"A/C Gas & Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1300.00
17406,2963,"Coolant",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,325.00
17407,2963,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
17408,2963,"A/C Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3500.00
17409,2963,"Steering Box Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17410,2963,"Grease",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,104.00
17411,2963,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17412,2963,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
17413,2963,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
17414,2963,"Water Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17415,2963,"Mechanical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3000.00
17416,2964,"Bcm Old",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3200.00
17417,2965,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,325.00
17418,2965,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,325.00
17419,2966,"Power Steering Module",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5000.00
17420,2966,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
17421,2967,"Headlight Bulb 90/100",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,155.00
17422,2967,"Labour",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,445.00
17423,2968,"Clock Spring",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2270.00
17424,2968,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17425,2969,"Brake Cylinder",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,736.00
17426,2969,"Gear Lever Bush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
17427,2969,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,7961.00
17428,2970,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,8336.00
17429,2970,"Caliper Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17430,2970,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17431,2970,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
17432,2970,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17433,2970,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
17434,2970,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
17435,2971,"Engine Oil",0.00,0.00,0,4.00,," L",0.00,0.00,,0.00,0.00,2211.00
17436,2971,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,256.00
17437,2971,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
17438,2972,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,350.00
17439,2972,"A/C Gas & Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17440,2973,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,6839.00
17441,2973,"Drum Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,450.00
17442,2973,"Gear Lever Bolt & Spring Washer",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,110.00
17443,2973,"Brake Cylinder",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1068.00
17444,2973,"Engine Oil",0.00,0.00,0,3.00,," L",0.00,0.00,,0.00,0.00,1440.00
17445,2973,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,107.00
17446,2973,"Gear Level Bolt Threading",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,150.00
17447,2973,"Brake Fluid",0.00,0.00,0,500.00,," Ml",0.00,0.00,,0.00,0.00,270.00
17448,2973,"Crank Oil Seal Packing",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,350.00
17449,2973,"Head Light Bulb H4 100/90W",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,310.00
17450,2973,"Ceramic Bulb Holder",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,200.00
17451,2973,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17452,2973,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,30.00
17453,2973,"Mechanical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3900.00
17454,2973,"Electrical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17455,2974,"Radiator Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
17456,2974,"Coolant",0.00,0.00,0,2.00,," L",0.00,0.00,,0.00,0.00,800.00
17457,2974,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17458,2975,"Engine Oil",0.00,0.00,0,3.00,," L",0.00,0.00,,0.00,0.00,1344.00
17459,2975,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,155.00
17460,2975,"Coolant",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,243.00
17461,2975,"Petrol Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,363.00
17462,2975,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17463,2975,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
17464,2975,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
17465,2975,"Silencer Welding",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17466,2975,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
17467,2977,"Engine Oil",0.00,0.00,0,4.00,," L",0.00,0.00,,0.00,0.00,1680.00
17468,2977,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,556.00
17469,2977,"Rear Wheel Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17470,2977,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,40.00
17471,2977,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1076.00
17472,2977,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17473,2977,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1300.00
17474,2978,"Lower Arm",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1140.00
17475,2978,"Caliper Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17476,2978,"Silencer Welding",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
17477,2978,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,120.00
17478,2978,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17479,2978,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17480,2981,"Engine Oil",0.00,0.00,0,4.00,," L",0.00,0.00,,0.00,0.00,2160.00
17481,2981,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,561.00
17482,2981,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,10.00
17483,2981,"Seat & Electrical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
17484,2981,"Oil Change Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17485,2982,"Brake Pad",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,1846.00
17486,2982,"Rotter Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17487,2982,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17488,2984,"Engine Oil",0.00,0.00,0,3.00,," L",0.00,0.00,,0.00,0.00,1344.00
17489,2984,"Oil Filter",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,155.00
17490,2984,"Spare Parts",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,10138.00
17491,2984,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
17492,2984,"Lower Arm",0.00,0.00,0,2.00,,"Nos",0.00,0.00,,0.00,0.00,1110.00
17493,2984,"Cabin Filter",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,349.00
17494,2984,"Steering Ball Joint",0.00,0.00,0,2.00,,"Nos",0.00,0.00,,0.00,0.00,644.00
17495,2984,"Tag",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,20.00
17496,2984,"Wd 40",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,135.00
17497,2985,"Ecm Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
17498,2985,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,900.00
17499,2986,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,15769.00
17500,2986,"Rear Brake Pad",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1399.00
17501,2986,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17502,2986,"Steering Box Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17503,2986,"Rotter Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
17504,2986,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
17505,2986,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17506,2986,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2800.00
17507,2987,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3775.00
17508,2987,"Coolant",0.00,0.00,0,,,"Ltr",0.00,0.00,,0.00,0.00,325.00
17509,2987,"Clutch Assy",0.00,0.00,0,,,"Nos",0.00,0.00,,0.00,0.00,3567.00
17510,2987,"Realease Bearing",0.00,0.00,0,,,"Nos",0.00,0.00,,0.00,0.00,409.00
17511,2987,"Gear Lever Bush",0.00,0.00,0,,,"Nos",0.00,0.00,,0.00,0.00,50.00
17512,2987,"Gear Oil",0.00,0.00,0,2.00,,"Ltr",0.00,0.00,,0.00,0.00,870.00
17513,2987,"Bolt",0.00,0.00,0,2.00,,"Nos",0.00,0.00,,0.00,0.00,95.00
17514,2987,"Fan Motor",0.00,0.00,0,,,"Nos",0.00,0.00,,0.00,0.00,2400.00
17515,2988,"Petrol",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
17516,2989,"Steering Box Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4500.00
17517,2989,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,502.00
17518,2989,"Atf Oil",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,417.00
17519,2989,"Engine Oil",0.00,0.00,0,1.00,,"L",0.00,0.00,,0.00,0.00,480.00
17520,2989,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2000.00
17521,2990,"Engine Oil",0.00,0.00,0,3.00,," L",0.00,0.00,,0.00,0.00,1440.00
17522,2990,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,155.00
17523,2990,"Coolant",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,225.00
17524,2990,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
17525,2990,"Gear Oil",0.00,0.00,0,2.00,," L",0.00,0.00,,0.00,0.00,870.00
17526,2990,"Front Strut",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,3092.00
17527,2990,"Front Strut Kit",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1152.00
17528,2990,"Rear Strut",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1548.00
17529,2990,"Gear Lever Bush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
17530,2990,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,24386.00
17531,2990,"Caliper Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17532,2990,"Thermostat Case",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,330.00
17533,2990,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,350.00
17534,2990,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
17535,2990,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,6000.00
17536,2991,"Discharge Pipe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
17537,2991,"A/C Gas & Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
17538,2991,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,734.00
17539,2991,"Brake Fluid",0.00,0.00,0,500.00,," Ml",0.00,0.00,,0.00,0.00,270.00
17540,2991,"Drum Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
17541,2991,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17542,2991,"Engine Oil Top Up",0.00,0.00,0,500.00,," Ml",0.00,0.00,,0.00,0.00,240.00
17543,2991,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
17544,2991,"Brake Service Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17545,2991,"A/C Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17546,2992,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,786.00
17547,2992,"Horn Old",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17548,2993,"Front Strut Mount",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,810.00
17549,2993,"Front Strut Kit With Bearing",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,1050.00
17550,2993,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17551,2994,"Engine Oil",0.00,0.00,0,3.00,,"Ltr",0.00,0.00,,0.00,0.00,1344.00
17552,2994,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,155.00
17553,2994,"Coolant",0.00,0.00,0,1.00,,"Ltr",0.00,0.00,,0.00,0.00,400.00
17554,2994,"Brake Pad",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,594.00
17555,2994,"Air Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,208.00
17556,2994,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
17557,2994,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1417.00
17558,2994,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17559,2994,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
17560,2994,"Steering Box Old",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,900.00
17561,2994,"Lower Arm",0.00,0.00,0,2.00,,"Nos",0.00,0.00,,0.00,0.00,1090.00
17562,2995,"Engine Oil",0.00,0.00,0,4.00,," L",0.00,0.00,,0.00,0.00,2160.00
17563,2995,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,273.00
17564,2995,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1939.00
17565,2995,"Wheel Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17566,2995,"Fuel Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2194.00
17567,2995,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17568,2995,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
17569,2995,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,40.00
17570,2995,"Dry Wall Screw",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,10.00
17571,2995,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17572,2995,"Old Balance",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,31482.00
17573,2996,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,298.00
17574,2996,"Alternator Pulley",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2300.00
17575,2996,"Gear Oil",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,435.00
17576,2996,"Atf Oil",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,125.00
17577,2996,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5000.00
17578,2997,"Injector Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2400.00
17579,2997,"Injector Washer",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,120.00
17580,2997,"Bonet Shock",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1550.00
17581,2997,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
17582,2998,"Engine Oil",0.00,0.00,0,4.00,," L",0.00,0.00,,0.00,0.00,2130.00
17583,2998,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2791.00
17584,2999,"Wheel Cylinder",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1068.00
17585,2999,"Rotter Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
17586,2999,"Reverse Lamp Switch",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,450.00
17587,2999,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1224.00
17588,2999,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
17589,2999,"Clutch Set Assy",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2368.00
17590,2999,"Release Bearing",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,471.00
17591,2999,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17592,2999,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,30.00
17593,2999,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3700.00
17594,3000,"Power Window Service And Electrical Labour",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,500.00
17595,3000,"A/C Gas & Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1300.00
17596,3000,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,790.00
17597,3000,"Petrol & Flush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
17598,3000,"Bolt",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,30.00
17599,3001,"Engine Oil",0.00,0.00,0,5.00,," L",0.00,0.00,,0.00,0.00,2208.00
17600,3001,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,310.00
17601,3001,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3399.00
17602,3001,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,383.00
17603,3001,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
17604,3001,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
17605,3001,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,30.00
17606,3001,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
17607,3002,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3700.00
17608,3003,"Polution",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,0.00
17609,3005,"Starter Brush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,850.00
17610,3005,"Starter Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
17611,3005,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,900.00
17612,3006,"Clutch Set",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,5800.00
17613,3006,"Clutch Master Cylinder",0.00,0.00,0,1.00,,"Nos",0.00,0.00,,0.00,0.00,2200.00
17614,3007,"Spare Parts",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,12982.00
17615,3007,"Gear Box Nut Welding Lathe",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,500.00
17616,3008,"Engine Oil",0.00,0.00,0,5.00,," L",0.00,0.00,,0.00,0.00,3070.00
17617,3008,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,310.00
17618,3008,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,400.00
17619,3008,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,371.00
17620,3008,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
17621,3009,"Battery",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,7000.00
